DS,What,chr,GO,NS,enrichment,name,ratio_in_study,ratio_in_pop,p_uncorrected,depth,study_count,p_fdr_bh,study_items
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0065003,BP,e,protein-containing complex assembly,71/241,112/953,5.92e-20,5,71,3.69e-17,"ACOT13, ASF1A, CD2AP, CENPQ, GMNN, GOPC, HEY2, HFE, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, KCNQ5, MDN1, ME1, NDUFAF4, NUP153, SOD2, TCP1, TRIM27, TSPYL1, TSPYL4"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0022607,BP,e,cellular component assembly   ,81/241,140/953,3.15e-19,4,81,1.78e-16,"ACOT13, ASF1A, CD2AP, CENPQ, DST, EHMT2, FGD2, GJA10, GMNN, GOPC, HEY2, HFE, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, KCNQ5, KIAA1009, LRRC16A, MDN1, ME1, MYO6, NDUFAF4, NEDD9, NUP153, PTPRK, RSPH4A, SOD2, TCP1, TRIM27, TSPYL1, TSPYL4"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0043933,BP,e,protein-containing complex organization,72/241,119/953,1.61e-18,4,72,8.34e-16,"ACOT13, ASF1A, CD2AP, CENPQ, GMNN, GOPC, HEY2, HFE, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, KCNQ5, MDN1, ME1, NDUFAF4, NUP153, RPS12, SOD2, TCP1, TRIM27, TSPYL1, TSPYL4"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0016043,BP,e,cellular component organization,99/241,234/953,4.2e-11,3,99,1.45e-08,"ACOT13, ASF1A, ATP6V1G2, CD2AP, CENPQ, COL10A1, COL12A1, COL19A1, DOPEY1, DST, EHMT2, FGD2, FYN, GJA10, GMNN, GOPC, HDAC2, HEY2, HFE, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HMGN3, KATNA1, KCNQ5, KIAA1009, KIF13A, LATS1, LRRC16A, MDN1, ME1, MYO6, NDUFAF4, NEDD9, NUP153, PHIP, PTPRK, RPS12, RSPH4A, SIRT5, SOD2, SYNE1, TCP1, TMEM30A, TRIM27, TSPYL1, TSPYL4, TTK, ZKSCAN3"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0071840,BP,e,cellular component organization or biogenesis,99/241,236/953,5.48e-11,2,99,1.8e-08,"ACOT13, ASF1A, ATP6V1G2, CD2AP, CENPQ, COL10A1, COL12A1, COL19A1, DOPEY1, DST, EHMT2, FGD2, FYN, GJA10, GMNN, GOPC, HDAC2, HEY2, HFE, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HMGN3, KATNA1, KCNQ5, KIAA1009, KIF13A, LATS1, LRRC16A, MDN1, ME1, MYO6, NDUFAF4, NEDD9, NUP153, PHIP, PTPRK, RPS12, RSPH4A, SIRT5, SOD2, SYNE1, TCP1, TMEM30A, TRIM27, TSPYL1, TSPYL4, TTK, ZKSCAN3"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0032200,BP,e,telomere organization         ,11/241,11/953,2.27e-07,6,11,5.06e-05,"HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0045652,BP,e,regulation of megakaryocyte differentiation,11/241,11/953,2.27e-07,8,11,5.06e-05,"HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0000723,BP,e,telomere maintenance          ,11/241,11/953,2.27e-07,7,11,5.06e-05,"HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0045653,BP,e,negative regulation of megakaryocyte differentiation,11/241,11/953,2.27e-07,9,11,5.06e-05,"HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0031055,BP,e,chromatin remodeling at centromere,12/241,13/953,5.6e-07,6,12,0.000109,"CENPQ, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0034080,BP,e,CENP-A containing chromatin assembly,12/241,13/953,5.6e-07,7,12,0.000109,"CENPQ, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0045638,BP,e,negative regulation of myeloid cell differentiation,11/241,12/953,2.12e-06,8,11,0.000388,"HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0048017,BP,e,inositol lipid-mediated signaling,12/241,15/953,1.18e-05,6,12,0.00193,"FYN, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0048015,BP,e,phosphatidylinositol-mediated signaling,12/241,15/953,1.18e-05,7,12,0.00193,"FYN, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0051276,BP,e,chromosome organization       ,13/241,18/953,3.24e-05,5,13,0.00492,"EHMT2, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, LATS1"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0000786,CC,e,nucleosome                    ,54/241,57/953,6.26e-31,3,54,6.51e-28,"HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, IRF4"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0044815,CC,e,DNA packaging complex         ,54/241,57/953,6.26e-31,2,54,6.51e-28,"HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, IRF4"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0032993,CC,e,protein-DNA complex           ,54/241,57/953,6.26e-31,2,54,6.51e-28,"HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, IRF4"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0005634,CC,e,nucleus                       ,118/241,312/953,1.2e-09,5,118,3.55e-07,"ABT1, ACAT2, ASF1A, BACH2, DST, DUSP22, EEF1A1, EHMT2, FGD2, FYN, GMNN, HDAC2, HEY2, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HMGN3, HMGN4, HSPA1A, IBTK, ICK, IRF4, JARID2, KATNA1, KDM1B, KIAA1009, KPNA5, LRRC16A, LSM2, MARCKS, MCM9, MDN1, MYO6, NCOA7, NEDD9, NELFE, NFKBIL1, NHLRC1, PHF3, PHIP, PIM1, PNRC1, POU3F2, PPIL4, PSMB9, RIPPLY2, RNGTT, RPF2, RRAGD, RSPH4A, SENP6, SIRT5, SNRNP48, SOX4, SUMO4, SYNCRIP, SYNE1, TAP2, TCP1, TDP2, TRIM27, TSPYL1, TSPYL4, UFL1, WRNIP1, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF165, ZNF184, ZNF292, ZNF322, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0032991,CC,e,protein-containing complex    ,98/241,245/953,2.74e-09,1,98,7.77e-07,"ABT1, ATP6V1G2, ATP6V1G2-DDX39B, BCKDHB, CD2AP, COL10A1, COL12A1, COL19A1, E2F3, EEF1A1, FBXO9, GABBR1, GJA10, GOPC, GTF3C6, HDAC2, HEY2, HFE, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HLA-DOB, HLA-DQA2, HLA-DQB2, HSPA1A, HSPA1L, IRF4, JARID2, KCNQ5, KIF13A, LSM2, MAP3K7, MCM9, MYO6, NELFE, NUP153, POU3F2, PSMB8, PSMB9, RNF144B, RPS12, RSPH4A, SNRNP48, STX7, SYNCRIP, SYNE1, TAP2, TCP1"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0043227,CC,e,membrane-bounded organelle    ,156/241,474/953,7.13e-08,3,156,1.93e-05,"ABT1, ACAT2, ACOT13, ASF1A, ATP6V1G2, BACH2, BCKDHB, CD2AP, CDKAL1, COL12A1, COX7A2, CRISP3, CYB5R4, DSE, DST, DUSP22, EEF1A1, EFHC1, EHMT2, ELOVL5, FAM65B, FGD2, FYN, GMNN, GOPC, HDAC2, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HLA-DOB, HMGN3, HMGN4, HSPA1A, HSPA1L, IBTK, ICK, IRF4, JARID2, KATNA1, KDM1B, KIAA0319, KIAA1009, KPNA5, LCA5, LRRC16A, LSM2, LYRM2, MARCKS, MCM9, MDN1, ME1, MTO1, MUT, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NFKBIL1, NHLRC1, NT5E, PHF3, PHIP, PIM1, PNRC1, POU3F2, PPIL4, PRSS16, PRSS35, PSMB9, PTP4A1, RIPPLY2, RNGTT, RPF2, RRAGD, RSPH4A, SENP6, SIRT5, SLC17A5, SLC35A1, SNRNP48, SOD2, SOX4, SSR1, SUMO4, SYNCRIP, SYNE1, TAP2, TBC1D7, TCP1, TDP2, TMEM30A, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, UFL1, UST, WRNIP1, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF165, ZNF184, ZNF292, ZNF322, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0043231,CC,e,intracellular membrane-bounded organelle,152/241,462/953,1.62e-07,4,152,4.21e-05,"ABT1, ACAT2, ACOT13, ASF1A, ATP6V1G2, BACH2, BCKDHB, CD2AP, CDKAL1, COX7A2, CRISP3, CYB5R4, DSE, DST, DUSP22, EEF1A1, EHMT2, ELOVL5, FAM65B, FGD2, FYN, GMNN, GOPC, HDAC2, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HLA-DOB, HMGN3, HMGN4, HSPA1A, HSPA1L, IBTK, ICK, IRF4, JARID2, KATNA1, KDM1B, KIAA0319, KIAA1009, KPNA5, LRRC16A, LSM2, LYRM2, MARCKS, MCM9, MDN1, ME1, MTO1, MUT, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NFKBIL1, NHLRC1, PHF3, PHIP, PIM1, PNRC1, POU3F2, PPIL4, PRSS16, PRSS35, PSMB9, PTP4A1, RIPPLY2, RNGTT, RPF2, RRAGD, RSPH4A, SENP6, SIRT5, SLC17A5, SLC35A1, SNRNP48, SOD2, SOX4, SSR1, SUMO4, SYNCRIP, SYNE1, TAP2, TBC1D7, TCP1, TDP2, TMEM30A, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, UFL1, UST, WRNIP1, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF165, ZNF184, ZNF292, ZNF322, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0043226,CC,e,organelle                     ,160/241,496/953,2.38e-07,2,160,5.13e-05,"ABT1, ACAT2, ACOT13, AKAP12, ASF1A, ATP6V1G2, BACH2, BCKDHB, CD2AP, CDKAL1, COL12A1, COX7A2, CRISP3, CYB5R4, DSE, DST, DUSP22, EEF1A1, EFHC1, EHMT2, ELOVL5, FAM65B, FGD2, FYN, GMNN, GOPC, HDAC2, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HLA-DOB, HMGN3, HMGN4, HSPA1A, HSPA1L, IBTK, ICK, IRF4, JARID2, KATNA1, KDM1B, KIAA0319, KIAA1009, KPNA5, LCA5, LRRC16A, LSM2, LYRM2, MARCKS, MCM9, MDN1, ME1, MTO1, MUT, MYLIP, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NFKBIL1, NHLRC1, NT5E, NUP153, PHF3, PHIP, PIM1, PNRC1, POU3F2, PPIL4, PRSS16, PRSS35, PSMB9, PTP4A1, RIPPLY2, RNGTT, RPF2, RRAGD, RSPH4A, SENP6, SIRT5, SLC17A5, SLC35A1, SNRNP48, SOD2, SOX4, SSR1, SUMO4, SYNCRIP, SYNE1, TAP2, TBC1D7, TCP1, TDP2, TMEM30A, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, TTK, UFL1, UST, WRNIP1, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF165, ZNF184, ZNF292, ZNF322, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0015629,CC,e,actin cytoskeleton            ,15/241,18/953,3e-07,6,15,6.23e-05,"CD2AP, DST, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, MARCKS"
Randomized blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0043229,CC,e,intracellular organelle       ,156/241,487/953,1.13e-06,3,156,0.000214,"ABT1, ACAT2, ACOT13, AKAP12, ASF1A, ATP6V1G2, BACH2, BCKDHB, CD2AP, CDKAL1, COX7A2, CRISP3, CYB5R4, DSE, DST, DUSP22, EEF1A1, EHMT2, ELOVL5, FAM65B, FGD2, FYN, GMNN, GOPC, HDAC2, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HLA-DOB, HMGN3, HMGN4, HSPA1A, HSPA1L, IBTK, ICK, IRF4, JARID2, KATNA1, KDM1B, KIAA0319, KIAA1009, KPNA5, LRRC16A, LSM2, LYRM2, MARCKS, MCM9, MDN1, ME1, MTO1, MUT, MYLIP, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NFKBIL1, NHLRC1, NUP153, PHF3, PHIP, PIM1, PNRC1, POU3F2, PPIL4, PRSS16, PRSS35, PSMB9, PTP4A1, RIPPLY2, RNGTT, RPF2, RRAGD, RSPH4A, SENP6, SIRT5, SLC17A5, SLC35A1, SNRNP48, SOD2, SOX4, SSR1, SUMO4, SYNCRIP, SYNE1, TAP2, TBC1D7, TCP1, TDP2, TMEM30A, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, TTK, UFL1, UST, WRNIP1, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF165, ZNF184, ZNF292, ZNF322, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
