DS,What,chr,GO,NS,enrichment,name,ratio_in_study,ratio_in_pop,p_uncorrected,depth,study_count,p_fdr_bh,study_items
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0000723,BP,e,telomere maintenance          ,11/287,11/921,2.35e-06,7,11,0.000401,"HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0045653,BP,e,negative regulation of megakaryocyte differentiation,11/287,11/921,2.35e-06,9,11,0.000401,"HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0031055,BP,e,chromatin remodeling at centromere,12/287,13/921,6.69e-06,6,12,0.00102,"CENPQ, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0034080,BP,e,CENP-A containing chromatin assembly,12/287,13/921,6.69e-06,7,12,0.00102,"CENPQ, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0045638,BP,e,negative regulation of myeloid cell differentiation,11/287,12/921,2.04e-05,8,11,0.00305,"HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0006259,BP,e,DNA metabolic process         ,24/287,40/921,0.000155,6,24,0.022,"ASF1A, EHMT2, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, KDM1B, MCM3, MCM9, MSH5, MSH5-SAPCD1, NT5E, ORC3, REV3L, SHPRH, TDP2, TRMT11"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0051276,BP,e,chromosome organization       ,13/287,18/921,0.000359,5,13,0.0468,"BAG6, EHMT2, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0000786,CC,e,nucleosome                    ,55/287,57/921,2.49e-27,3,55,2.65e-24,"HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, IRF4, SHPRH"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0044815,CC,e,DNA packaging complex         ,55/287,57/921,2.49e-27,2,55,2.65e-24,"HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, IRF4, SHPRH"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0032993,CC,e,protein-DNA complex           ,55/287,57/921,2.49e-27,2,55,2.65e-24,"HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, IRF4, SHPRH"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0005634,CC,e,nucleus                       ,136/287,304/921,1.08e-09,5,136,3.47e-07,"ABT1, AKIRIN2, ANKRD6, ARID1B, ASF1A, ATF6B, BACH2, BAG6, BYSL, CSNK2B, DDX39B, DST, DUSP22, EEF1A1, EEF1E1-BLOC1S5, EHMT2, FGD2, FGFR1OP, FOXC1, FOXF2, GCM1, GMNN, HEY2, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP2, HMGN3, HMGN4, HSF2, HSPA1A, HSPA1B, IBTK, ICK, IRF4, KDM1B, KIAA1009, KPNA5, L3MBTL3, LSM2, MARCKS, MCM3, MCM9, MDN1, MYO6, NCOA7, NEDD9, NELFE, NFKBIL1, NHLRC1, NQO2, PAK1IP1, PHF3, PHIP, PIM1, PNRC1, PPIL4, PRDM1, PRICKLE4, PSMB9, QKI, RAB32, RANBP9, REV3L, RIPPLY2, RNF146, RNGTT, RPF2, RRAGD, SENP6, SERPINB9, SESN1, SHPRH, SIRT5, SNRNP48, SOX4, SUMO4, SYNCRIP, TAP2, TDP2, TNFAIP3, TRIM27, TSPYL1, TSPYL4, UFL1, ZBTB2, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0043227,CC,e,membrane-bounded organelle    ,184/287,462/921,1.15e-08,3,184,3.53e-06,"ABT1, ACOT13, AKIRIN2, ANKRD6, ARID1B, ASF1A, ATF6B, ATG5, ATP6V1G2, BACH2, BAG6, BCKDHB, BLOC1S5, BLOC1S5-TXNDC5, BYSL, C6orf57, CD2AP, CDKAL1, COL12A1, COX7A2, CSNK2B, CYB5R4, DDX39B, DSE, DST, DUSP22, DYNLT1, EEF1A1, EEF1E1-BLOC1S5, EFHC1, EHMT2, ELOVL4, ELOVL5, FAM65B, FGD2, FGFR1OP, FOXC1, FOXF2, GCM1, GMNN, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP2, HLA-DOB, HMGN3, HMGN4, HSF2, HSPA1A, HSPA1B, HSPA1L, IBTK, ICK, IRF4, KDM1B, KIAA0319, KIAA1009, KPNA5, L3MBTL3, LCA5, LSM2, LYRM2, MAN1A1, MARCKS, MCM3, MCM9, MDN1, ME1, MTO1, MUT, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NEU1, NFKBIL1, NHLRC1, NQO2, NT5E, PACRG, PAK1IP1, PHF3, PHIP, PIM1, PLN, PNRC1, PPIL4, PRDM1, PRICKLE4, PRSS35, PSMB9, PTP4A1, QKI, RAB32, RANBP9, RARS2, REV3L, RIPPLY2, RMND1, RNASET2, RNF146, RNGTT, RPF2, RRAGD, SENP6, SERPINB9, SESN1, SHPRH, SIRT5, SLC17A5, SNRNP48, SOX4, SUMO4, SYNCRIP, TAP1, TAP2, TBC1D7, TDP2, TFB1M, TMEM30A, TNFAIP3, TOMM6, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, UFL1, UST, ZBTB2, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0032991,CC,e,protein-containing complex    ,110/287,238/921,1.55e-08,1,110,4.52e-06,"ABT1, AKIRIN2, APOM, ARID1B, ATP6V1G2, ATP6V1G2-DDX39B, BAG6, BCKDHB, BLOC1S5, BLOC1S5-TXNDC5, CD2AP, COL12A1, CSNK2B, CSNK2B-LY6G5B-1181, DDX39B, DYNLT1, E2F3, EEF1A1, FBXO9, FOXC1, FOXF2, GCLC, GCM1, GTF3C6, HEY2, HFE, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HLA-DOB, HLA-DQA2, HLA-DQB2, HSPA1A, HSPA1B, HSPA1L, IRF4, KIF13A, LSM2, MAP3K7, MCM3, MCM9, MED20, MYO6, NELFE, NUP153, ORC3, PLN, PSMB9, RANBP9, REV3L, RPS12, SERPINB6, SHPRH, SNRNP48, STX7, SYNCRIP, TAP1, TAP2, TNXB, TUBE1"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0043231,CC,e,intracellular membrane-bounded organelle,180/287,450/921,1.66e-08,4,180,4.62e-06,"ABT1, ACOT13, AKIRIN2, ANKRD6, ARID1B, ASF1A, ATF6B, ATG5, ATP6V1G2, BACH2, BAG6, BCKDHB, BLOC1S5, BLOC1S5-TXNDC5, BYSL, C6orf57, CD2AP, CDKAL1, COX7A2, CSNK2B, CYB5R4, DDX39B, DSE, DST, DUSP22, DYNLT1, EEF1A1, EEF1E1-BLOC1S5, EHMT2, ELOVL4, ELOVL5, FAM65B, FGD2, FGFR1OP, FOXC1, FOXF2, GCM1, GMNN, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP2, HLA-DOB, HMGN3, HMGN4, HSF2, HSPA1A, HSPA1B, HSPA1L, IBTK, ICK, IRF4, KDM1B, KIAA0319, KIAA1009, KPNA5, L3MBTL3, LSM2, LYRM2, MAN1A1, MARCKS, MCM3, MCM9, MDN1, ME1, MTO1, MUT, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NEU1, NFKBIL1, NHLRC1, NQO2, PACRG, PAK1IP1, PHF3, PHIP, PIM1, PLN, PNRC1, PPIL4, PRDM1, PRICKLE4, PRSS35, PSMB9, PTP4A1, QKI, RAB32, RANBP9, RARS2, REV3L, RIPPLY2, RMND1, RNASET2, RNF146, RNGTT, RPF2, RRAGD, SENP6, SERPINB9, SESN1, SHPRH, SIRT5, SLC17A5, SNRNP48, SOX4, SUMO4, SYNCRIP, TAP1, TAP2, TBC1D7, TDP2, TFB1M, TMEM30A, TNFAIP3, TOMM6, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, UFL1, UST, ZBTB2, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0043226,CC,e,organelle                     ,186/287,484/921,5.68e-07,2,186,0.000124,"ABT1, ACOT13, AKIRIN2, ANKRD6, ARID1B, ASF1A, ATF6B, ATG5, ATP6V1G2, BACH2, BAG6, BCKDHB, BLOC1S5, BLOC1S5-TXNDC5, BYSL, C6orf57, CD2AP, CDKAL1, COL12A1, COX7A2, CSNK2B, CYB5R4, DDX39B, DSE, DST, DUSP22, DYNLT1, EEF1A1, EEF1E1-BLOC1S5, EFHC1, EHMT2, ELOVL4, ELOVL5, FAM65B, FGD2, FGFR1OP, FOXC1, FOXF2, GCM1, GMNN, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP2, HLA-DOB, HMGN3, HMGN4, HSF2, HSPA1A, HSPA1B, HSPA1L, IBTK, ICK, IRF4, KDM1B, KIAA0319, KIAA1009, KPNA5, L3MBTL3, LCA5, LSM2, LYRM2, MAN1A1, MARCKS, MCM3, MCM9, MDN1, ME1, MTO1, MUT, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NEU1, NFKBIL1, NHLRC1, NQO2, NT5E, NUP153, PACRG, PAK1IP1, PHF3, PHIP, PIM1, PLN, PNRC1, PPIL4, PRDM1, PRICKLE4, PRSS35, PSMB9, PTP4A1, QKI, RAB32, RANBP9, RARS2, REV3L, RIPPLY2, RMND1, RNASET2, RNF146, RNGTT, RPF2, RRAGD, SENP6, SERPINB9, SESN1, SHPRH, SIRT5, SLC17A5, SNRNP48, SOX4, SUMO4, SYNCRIP, TAP1, TAP2, TBC1D7, TDP2, TFB1M, TMEM30A, TNFAIP3, TOMM6, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, TTK, UFL1, UST, ZBTB2, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0043229,CC,e,intracellular organelle       ,182/287,475/921,1.26e-06,3,182,0.000249,"ABT1, ACOT13, AKIRIN2, ANKRD6, ARID1B, ASF1A, ATF6B, ATG5, ATP6V1G2, BACH2, BAG6, BCKDHB, BLOC1S5, BLOC1S5-TXNDC5, BYSL, C6orf57, CD2AP, CDKAL1, COX7A2, CSNK2B, CYB5R4, DDX39B, DSE, DST, DUSP22, DYNLT1, EEF1A1, EEF1E1-BLOC1S5, EHMT2, ELOVL4, ELOVL5, FAM65B, FGD2, FGFR1OP, FOXC1, FOXF2, GCM1, GMNN, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP2, HLA-DOB, HMGN3, HMGN4, HSF2, HSPA1A, HSPA1B, HSPA1L, IBTK, ICK, IRF4, KDM1B, KIAA0319, KIAA1009, KPNA5, L3MBTL3, LSM2, LYRM2, MAN1A1, MARCKS, MCM3, MCM9, MDN1, ME1, MTO1, MUT, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NEU1, NFKBIL1, NHLRC1, NQO2, NUP153, PACRG, PAK1IP1, PHF3, PHIP, PIM1, PLN, PNRC1, PPIL4, PRDM1, PRICKLE4, PRSS35, PSMB9, PTP4A1, QKI, RAB32, RANBP9, RARS2, REV3L, RIPPLY2, RMND1, RNASET2, RNF146, RNGTT, RPF2, RRAGD, SENP6, SERPINB9, SESN1, SHPRH, SIRT5, SLC17A5, SNRNP48, SOX4, SUMO4, SYNCRIP, TAP1, TAP2, TBC1D7, TDP2, TFB1M, TMEM30A, TNFAIP3, TOMM6, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, TTK, UFL1, UST, ZBTB2, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0015629,CC,e,actin cytoskeleton            ,15/287,18/921,5.94e-06,6,15,0.000958,"CD2AP, DST, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, MARCKS"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0005622,CC,e,intracellular anatomical structure,43/287,87/921,0.000222,2,43,0.031,"ARID1B, ATF6B, C6orf62, GMDS, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HLA-DOB, HSPA1A, HSPA1B, NCOA7, NUP153, RAB32, TAGAP, TNXB, TRIM27, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0005654,CC,e,nucleoplasm                   ,37/287,73/921,0.000322,2,37,0.0429,"CENPQ, E2F3, GMNN, HEY2, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, KPNA5, LSM2, MCM3, MED20, MYO6, NELFE, NUP153, ORC3, PSMB9, RNGTT, SYNCRIP, TRIM27"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0005730,CC,e,nucleolus                     ,22/287,37/921,0.000386,5,22,0.0493,"ABT1, ATF6B, BYSL, CD2AP, HINT3, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, MDN1, NUP153, RPF2, TDP2, ZKSCAN8"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0003677,MF,e,DNA binding                   ,95/287,163/921,1.97e-15,4,95,9.27e-13,"ABT1, ARID1B, ATF6B, BACH2, DDX39B, E2F3, FOXC1, FOXF2, GCM1, GTF3C6, HEY2, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP2, HMGN3, HMGN4, HSF2, IRF4, KDM1B, MCM3, MCM9, MSH5, MSH5-SAPCD1, NUP153, ORC3, PRDM1, REV3L, SHPRH, SOX4, TDP2, TFB1M, TNFAIP3, TRIM27, TRMT11, ZBTB2, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0003676,MF,e,nucleic acid binding          ,107/287,204/921,5.09e-13,3,107,2.23e-10,"ABT1, ARID1B, ATF6B, BACH2, DDX39B, E2F3, EEF1A1, FOXC1, FOXF2, GCM1, GPANK1, GTF3C6, HEY2, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP2, HMGN3, HMGN4, HSF2, HSPA1A, HSPA1B, IRF4, KDM1B, KIAA1586, LSM2, MCM3, MCM9, MSH5, MSH5-SAPCD1, NELFE, NUP153, ORC3, PPIL4, PRDM1, QKI, REV3L, RNASET2, RP11-514O12.4, SHPRH, SOX4, SYNCRIP, TDP2, TFB1M, TNFAIP3, TRIM27, TRMT11, ZBTB2, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 2+ tissue,chr6,GO:0046982,MF,e,protein heterodimerization activity,49/287,69/921,1.56e-12,4,49,6.38e-10,"GCLC, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, RRAGD"
